headline,section,locations,word_count,snippet,source,subjects,url,date,type,id
Investing: U.S. Vs. 3d World,Business,[],226,"LEAD: A sharp growth in foreign investment in the United States has drawn capital away from developing countries, according to a United Nations report issued today....",The New York Times,"[u'FOREIGN INVESTMENTS', u'UNITED STATES ECONOMY', u'ECONOMIC CONDITIONS AND TRENDS', u'THIRD WORLD AND DEVELOPING COUNTRIES']",http://www.nytimes.com/1987/04/08/business/investing-us-vs-3d-world.html,4/8/87,News,4fd16c308eb7c8105d65dc31
U.S. AND 6 ALLIES REAFFIRM ACCORD ON BACKING DOLLAR,Front Page; Business,"[u'JAPAN', u'UNITED STATES']",927,LEAD: Top finance officials of the seven biggest industrial democracies today reaffirmed their commitment to stabilize the dollar and also sought to defuse tensions with Japan....,The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'INTERNATIONAL TRADE AND WORLD MARKET', u'CURRENCY', u'CUSTOMS (TARIFF)']",http://www.nytimes.com/1987/04/09/business/us-and-6-allies-reaffirm-accord-on-backing-dollar.html,4/9/87,News,4fd17c3e8eb7c8105d67539d
Rumors Lift Treasury Prices,Business,[],1078,"LEAD: Treasury bond prices rebounded yesterday, helped by overnight buying in Tokyo and rumors that a new package of measures to support the dollar would emerge from a meeting of finance ministers and central bankers in Washington....",The New York Times,"[u'CREDIT', u'GOVERNMENT BONDS']",http://www.nytimes.com/1987/04/09/business/credit-markets-rumors-lift-treasury-prices.html,4/9/87,News,4fd167728eb7c8105d655f27
TRADE AMENDMENT HEATS UP DEBATE,Business,[u'UNITED STATES'],1339,LEAD: On Capitol Hill they are already calling it the Gramm-Rudman of trade policy....,The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'LAW AND LEGISLATION']",http://www.nytimes.com/1987/04/09/business/trade-amendment-heats-up-debate.html,4/9/87,News,4fd17d698eb7c8105d67722e
"DOW, IN REBOUND, ADVANCES BY 11.22",Business,[],621,"LEAD: A stronger dollar and a mild improvement in Treasury bond prices combined to lift the Dow Jones industrial average 11.22 points, to 2,372.16 yesterday, one day after its fifth-worst decline ever....",The New York Times,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1987/04/09/business/dow-in-rebound-advances-by-11.22.html,4/9/87,News,4fd16a5d8eb7c8105d65ad3d
"BUSINESS DIGEST: THURSDAY, APRIL 9, 1987  ",Business,[],685,LEAD:  International...,The New York Times,[],http://www.nytimes.com/1987/04/09/business/business-digest-thursday-april-9-1987.html,4/9/87,Summary,4fd17c3e8eb7c8105d6753a4
Soft Landing for the Dollar. So Far.,Opinion,[],545,"LEAD: Just 15 months ago, policy makers in the industrial countries were scrounging for ways to let the air out of the high-flying dollar without provoking a crash. Against the odds, they've managed the soft landing they hoped for. The dollar, whi...",The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'INTERNATIONAL TRADE AND WORLD MARKET', u'EDITORIALS', u'CURRENCY', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1987/04/10/opinion/soft-landing-for-the-dollar-so-far.html,4/10/87,Editorial,4fd17d6d8eb7c8105d6775cd
DOLLAR PLUMMETS A DAY AFTER ALLIES SET STABILITY GOAL,Front Page; Business,"[u'JAPAN', u'UNITED STATES']",1081,"LEAD: The dollar plunged to new lows against the Japanese yen yesterday, just one day after the United States and its economic allies had pledged to stabilize currency rates....",The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'CURRENCY', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1987/04/10/business/currency-markets-dollar-plummets-a-day-after-allies-set-stability-goal.html,4/10/87,News,4fd167778eb7c8105d656290
U.S. Concern Over the Dollar,Business,[u'UNITED STATES'],996,LEAD: FINANCIAL markets have had their eyes trained all week on the meetings in Washington of the major industrial countries and the policy-making bodies of the International Monetary Fund and the World Bank in an effort to see what they mean for ...,The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'UNITED STATES ECONOMY', u'CURRENCY']",http://www.nytimes.com/1987/04/10/business/economic-scene-us-concern-over-the-dollar.html,4/10/87,News,4fd178e98eb7c8105d670249
"TREASURIES TOP 8%, A 13-MONTH HIGH",Business,[u'UNITED STATES'],1284,"LEAD: Treasury bond yields rose above 8 percent yesterday for the first time in 13 months, as renewed weakness in the dollar created consternation throughout the credit markets....",The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'INTEREST (MONEY)', u'CURRENCY', u'FINANCES', u'GOVERNMENT BONDS']",http://www.nytimes.com/1987/04/10/business/credit-markets-treasuries-top-8-a-13-month-high.html,4/10/87,News,4fd16a618eb7c8105d65b19b
BAKER ASKS 3D WORLD DEBT ACTION,Business,[u'UNITED STATES'],574,"LEAD: Saying there were no quick fixes for the third-world debt problem, Treasury Secretary James A. Baker 3d called on commercial banks today to develop a ''menu of alternative new money options'' to assure continued financing for poorer countrie...",The New York Times,"[u'CREDIT', u'ECONOMIC CONDITIONS AND TRENDS', u'THIRD WORLD AND DEVELOPING COUNTRIES', u'BANKS AND BANKING']",http://www.nytimes.com/1987/04/10/business/baker-asks-3d-world-debt-action.html,4/10/87,News,4fd16c3a8eb7c8105d65e3ff
If Competitiveness Is to Succeed,Opinion,[],923,LEAD: Policy makers of both parties are finally asking how American industries can become competitive in the global economy. Just in the nick of time: The decline of America's semiconductor production illustrates how quickly industrial decay can s...,The New York Times,[u'UNITED STATES ECONOMY'],http://www.nytimes.com/1987/04/10/opinion/if-competitiveness-is-to-succeed.html,4/10/87,Op-Ed,4fd17c438eb7c8105d675722
"Dow Plunges 32.96 Points, to 2,339.20",Business,[],751,"LEAD: The Dow Jones industrial average plunged 32.96 points yesterday, battered by a sharp increase in interest rates and rekindled concern about the weakening dollar and the trade frictions between Japan and the United States....",The New York Times,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1987/04/10/business/dow-plunges-32.96-points-to-2339.20.html,4/10/87,News,4fd167778eb7c8105d656298
EVAUATING THE FALLING DOLLAR,Business,[u'UNITED STATES'],1551,"LEAD: The dollar - whose steep decline in the last few weeks has upset global markets and preoccupied the world's finance ministers - could fall still further, possibly 5 to 10 percent, a number of top United States economists and financial office...",The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'INTERNATIONAL TRADE AND WORLD MARKET', u'UNITED STATES ECONOMY', u'PRICES', u'BALANCE OF PAYMENTS AND TRADE', u'CURRENCY', u'FORECASTS', u'CREDIT']",http://www.nytimes.com/1987/04/11/business/evauating-the-falling-dollar.html,4/11/87,News,4fd17e728eb7c8105d678fed
DOLLAR'S DECLINE OVERCOMES BUYING BY CENTRAL BANKS,Business,"[u'WEST GERMANY', u'FRANCE', u'UNITED STATES']",884,LEAD: The dollar slid again today even though central banks were buying dollars and Treasury Secretary James A. Baker 3d offered his assurances that the United States and other countries were ''fully committed'' to stabilizing currencies....,The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'CURRENCY']",http://www.nytimes.com/1987/04/11/business/currency-markets-dollar-s-decline-overcomes-buying-by-central-banks.html,4/11/87,News,4fd17e728eb7c8105d678ff2
"AS SHORTAGES PLAGUE LIBYA, HOPE FOR IMPROVEMENT FADES",Business,[u'LIBYA'],959,"LEAD: At a fruit and vegetable stall in the central market here this morning, garlic plants were sold by the armful, with some customers buying what seemed enough for months of cooking....",The New York Times,"[u'PRICES', u'OIL (PETROLEUM) AND GASOLINE', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1987/04/11/business/as-shortages-plague-libya-hope-for-improvement-fades.html,4/11/87,News,4fd17d688eb7c8105d677163
WHAT CAPITAL INFLOW?,Business,[u'UNITED STATES'],419,"LEAD: IN article after article, economists and journalists lament the United States' growing dependence on foreign capital. They raise the terrifying possibility of disgruntled foreign investors rising up en masse, refusing to underwrite our profl...",The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'UNITED STATES ECONOMY', u'BALANCE OF PAYMENTS AND TRADE']",http://www.nytimes.com/1987/04/12/business/business-forum-what-capital-inflow.html,4/12/87,News,4fd167758eb7c8105d656152
ON THE BRINK OF AN ANTI-BUSINESS ERA,Business,[],1099,"LEAD: BE warned: America is approaching another era of business-bashing. In recent months, high-level officials in the Reagan Administration have attacked bloated, inefficient and irresponsible management. Wall Street has succumbed to scandal. Mil...",The New York Times,"[u'PUBLIC OPINION', u'UNITED STATES ECONOMY', u'BUSINESS COMMUNITY']",http://www.nytimes.com/1987/04/12/business/business-forum-scandals-have-soured-climate-brink-anti-business-era.html,4/12/87,News,4fd1682b8eb7c8105d657507
SLEEP-IN YACHTS AND EAT-IN LUNCHES,Business,[],2023,LEAD: YACHT sales are booming. Electric utility rates are dropping....,The New York Times,"[u'REFORM AND REORGANIZATION', u'TAXATION', u'INCOME TAX', u'FEDERAL TAXES (US)']",http://www.nytimes.com/1987/04/12/business/sleep-in-yachts-and-eat-in-lunches.html,4/12/87,News,4fd16a5f8eb7c8105d65af59
JITTERY TRADERS STILL WARY OF DOLLAR,Week in Review,[u'UNITED STATES'],977,"LEAD: THE contention - immediately disputed - was that the dollar had finally reached a rough equilibrium with other currencies, after falling almost without interruption for two years....",The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'CURRENCY']",http://www.nytimes.com/1987/04/12/weekinreview/jittery-traders-still-wary-of-dollar.html,4/12/87,News,4fd16c378eb7c8105d65e1c9
Aid Offer Rescinded for Niagara Falls Project,New York and Region,[u'NIAGARA FALLS'],571,LEAD: New York State has withdrawn a $400 million offer of financial incentives - one of the largest in its history - intended to persuade Canadian developers to build a huge complex of stores and amusements within view of the famous falls....,The New York Times,[u'AREA PLANNING AND RENEWAL'],http://www.nytimes.com/1987/04/12/nyregion/aid-offer-rescinded-for-niagara-falls-project.html,4/12/87,News,4fd17b768eb7c8105d67405f
SUN TZU ON WALL ST.,Arts; Books,[],598,LEAD:  THE CORPORATE WARRIORS  By Douglas K. Ramsey. 261 pp. Boston: Houghton Mifflin Company. $17.95....,The New York Times,[u'TERMS NOT AVAILABLE'],http://www.nytimes.com/1987/04/12/books/sun-tzu-on-wall-st.html,4/12/87,Review,4fd178e88eb7c8105d670173
Spring Spending Cools,Business,[u'UNITED STATES'],718,LEAD: A late Easter is usually good for business: Balmy weather helps retailers sell their spring merchandise. But this year's late Easter won't be enough to get overall consumer spending to bloom....,The New York Times,"[u'COSMETICS', u'SALES', u'WHITE COLLAR WORKERS', u'PROFESSIONS', u'MERGERS, ACQUISITIONS AND DIVESTITURES', u'UNITED STATES ECONOMY', u'ORGANIZATIONS, SOCIETIES AND CLUBS', u'FORECASTS', u'ELECTRIC LIGHT AND POWER', u'CONSUMER BEHAVIOR']",http://www.nytimes.com/1987/04/12/business/prospects-spring-spending-cools.html,4/12/87,News,4fd1682b8eb7c8105d657512
"DEBT, THE GRIM REAPER",Arts; Books,[],1805,"LEAD:  BEYOND OUR MEANS  How America's Long Years of Debt, Deficits and Reckless Borrowing Now Threaten to Overwhelm Us. By Alfred L. Malabre Jr. 174 pp. New York: Random House. $17.95....",The New York Times,[u'TERMS NOT AVAILABLE'],http://www.nytimes.com/1987/04/12/books/debt-the-grim-reaper.html,4/12/87,Review,4fd16c378eb7c8105d65e1c1
NORTHEAST JOURNAL,Movies; U.S.,"[u'DELAWARE', u'UNITED STATES']",896,LEAD: Delaware On Stage...,The New York Times,"[u'MOTION PICTURES', u'TELEVISION', u'DOCUMENTARY FILMS AND PROGRAMS', u'CONSTITUTIONS']",http://www.nytimes.com/1987/04/12/us/northeast-journal.html,4/12/87,News,4fd17c418eb7c8105d675563
"QADDAFI, TAKING SOFTER TONE, URGES U.S. 'MEET US HALFWAY'",World; Washington,"[u'GREAT BRITAIN', u'CHAD, REPUBLIC OF', u'LIBYA', u'IRELAND, NORTHERN']",1258,"LEAD: Col. Muammar el-Qaddafi said today that since the United States Government had failed in its attempt to ''assassinate'' him a year ago, ''they should think of other alternatives to meet us halfway.''...",The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'ARMAMENT, DEFENSE AND MILITARY FORCES', u'INTERNATIONAL RELATIONS', u'CIVIL WAR AND GUERRILLA WARFARE', u'TERRORISM', u'UNITED STATES ARMAMENT AND DEFENSE']",http://www.nytimes.com/1987/04/12/world/qaddafi-taking-softer-tone-urges-us-meet-us-halfway.html,4/12/87,News,4fd167758eb7c8105d65613b
"BUSINESS DIGEST: MONDAY, APRIL 13, 1987  ",Business,[],378,LEAD:  Texaco's Bankruptcy Filing...,The New York Times,[],http://www.nytimes.com/1987/04/13/business/business-digest-monday-april-13-1987.html,4/13/87,Summary,4fd17c3b8eb7c8105d675100
BOND MARKET DRIVEN BY DOLLAR,Business,"[u'JAPAN', u'UNITED STATES']",1217,"LEAD: At morning strategy sessions all over Wall Street, bond traders are asking, ''How's the dollar?''...",The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'CURRENCY', u'STOCKS AND BONDS']",http://www.nytimes.com/1987/04/13/business/credit-markets-bond-market-driven-by-dollar.html,4/13/87,News,4fd178dc8eb7c8105d66fc31
"SALVADORANS STREAM INTO U.S., FLEEING POVERTY AND CIVIL WAR",World; Front Page; Washington,"[u'SALVADOR, EL']",1429,"LEAD: Driven by unemployment and war at home, hundreds of thousands of Salvadorans are estimated to have gone to live in the United States in recent years, according to American and Salvadoran officials....",The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'UNEMPLOYMENT AND JOB MARKET', u'CIVIL WAR AND GUERRILLA WARFARE', u'IMMIGRATION AND EMIGRATION']",http://www.nytimes.com/1987/04/13/world/salvadorans-stream-into-us-fleeing-poverty-and-civil-war.html,4/13/87,News,4fd178178eb7c8105d66ea47
"BONN, U.S. POLICIES SPUR CLASH",Business,"[u'WEST GERMANY', u'UNITED STATES']",971,"LEAD: West German and American politicians, business executives and economists have clashed sharply here on national policies for checking the fall of the dollar, reducing the American trade deficit and resolving the world debt crisis....",The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'INTERNATIONAL TRADE AND WORLD MARKET', u'CURRENCY', u'CREDIT', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1987/04/13/business/bonn-us-policies-spur-clash.html,4/13/87,News,4fd17b6f8eb7c8105d673b3c
Market Place; Buying a Piece Of Wall Street,Business,[],922,"LEAD: SHEARSON LEHMAN BROTHERS seems to have chosen an ideal time for its initial public offering - the largest of stock in a brokerage house. The stock market is booming and bond prices and the dollar have been gyrating, producing the kind of vol...",The New York Times,[u'STOCKS AND BONDS'],http://www.nytimes.com/1987/04/13/business/market-place-buying-a-piece-of-wall-street.html,4/13/87,News,4fd17d668eb7c8105d676fd6
MANY SEEK EXEMPTIONS AT JAPAN TARIFF HEARINGS,Business,"[u'JAPAN', u'UNITED STATES']",1309,"LEAD: A police officer from Alaska, a mayor from Indiana and a horde of corporate executives and lobbyists will converge on Washington today to urge the Government to spare certain Japanese products from stiff tariffs scheduled to take effect Frid...",The New York Times,"[u'SEMICONDUCTORS', u'INTERNATIONAL TRADE AND WORLD MARKET', u'ELECTRONICS', u'CUSTOMS (TARIFF)']",http://www.nytimes.com/1987/04/13/business/many-seek-exemptions-at-japan-tariff-hearings.html,4/13/87,News,4fd17d668eb7c8105d676fd2
"BUSINESS DIGEST: TUESDAY, APRIL 14, 1987",Business,[],772,"LEAD: COMPANIES  Texaco's stock price fell in very heavy trading as the large oil company moved to reassure the business community in the wake of its bankruptcy filing. Texaco stock was the day's most-active issue, dropping $3.375, to $28.50, on v...",The New York Times,[],http://www.nytimes.com/1987/04/14/business/business-digest-tuesday-april-14-1987.html,4/14/87,Summary,4fd17c438eb7c8105d675768
Economic Scene; Trade Deficit: Strains Grow,Business,[u'UNITED STATES'],959,"LEAD: THE huge United States trade deficit - and the huge surpluses of Japan, West Germany and the newly industrialized countries of Asia -could become the focal point of the 1988 Presidental campaign. The trade imbalance, which widened to $15.06 ...",The New York Times,"[u'PRESIDENTIAL ELECTION OF 1988', u'INTERNATIONAL TRADE AND WORLD MARKET', u'ELECTION ISSUES']",http://www.nytimes.com/1987/04/15/business/economic-scene-trade-deficit-strains-grow.html,4/15/87,News,4fd16c338eb7c8105d65de8d
"BUSINESS DIGEST: WEDNESDAY, APRIL 15, 1987",Business,[],670,LEAD:  The Economy...,The New York Times,[],http://www.nytimes.com/1987/04/15/business/business-digest-wednesday-april-15-1987.html,4/15/87,Summary,4fd16c338eb7c8105d65de93
AVERAGE SIZE OF HOUSEHOLD IN U.S. DECLINES TO LOWEST EVER RECORDED,Front Page; U.S.,[u'UNITED STATES'],882,"LEAD: The average number of people per household in the United States declined last year to 2.67, the least ever recorded, the Census Bureau reported today....",The New York Times,"[u'RECESSION AND DEPRESSION', u'STATISTICS', u'AGE, CHRONOLOGICAL', u'POPULATION', u'UNITED STATES ECONOMY', u'CHILDREN AND YOUTH', u'FAMILIES AND FAMILY LIFE']",http://www.nytimes.com/1987/04/15/us/average-size-of-household-in-us-declines-to-lowest-ever-recorded.html,4/15/87,News,4fd17c3d8eb7c8105d675281
U.S.-JAPAN TRADE TENSION MOUNTS,Business,"[u'JAPAN', u'UNITED STATES']",674,"LEAD: Against today's report of a growing trade deficit and new declines in the dollar, the Japanese-American hostility over trade seemed to intensify. Agriculture Secretary Richard E. Lyng said the two countries could be hurtling toward an accide...",The New York Times,[u'INTERNATIONAL TRADE AND WORLD MARKET'],http://www.nytimes.com/1987/04/15/business/us-japan-trade-tension-mounts.html,4/15/87,News,4fd17e728eb7c8105d678f80
"U.S. TRADE GAP WIDENS, ADDING TO DOLLAR STRESS",Front Page; Business,[u'UNITED STATES'],946,"LEAD: The United States deficit in international trade grew to $15.06 billion in February, the third-biggest monthly imbalance on record, the Commerce Department reported today....",The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'INTERNATIONAL TRADE AND WORLD MARKET', u'INTEREST (MONEY)', u'CURRENCY', u'STOCKS AND BONDS']",http://www.nytimes.com/1987/04/15/business/us-trade-gap-widens-adding-to-dollar-stress.html,4/15/87,News,4fd17b718eb7c8105d673cf2
EUROPEANS WORRY THE DOLLAR'S FALL WILL SLOW GROWTH,Front Page; Business,"[u'JAPAN', u'ITALY', u'GREAT BRITAIN', u'EUROPE, WEST', u'WEST GERMANY', u'FRANCE', u'UNITED STATES']",1593,LEAD: The falling dollar is taking Western Europe's export-driven economies with it....,The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'INTERNATIONAL TRADE AND WORLD MARKET', u'CURRENCY', u'ECONOMIC CONDITIONS AND TRENDS', u'GROSS NATIONAL PRODUCT (GNP)']",http://www.nytimes.com/1987/04/16/business/europeans-worry-the-dollar-s-fall-will-slow-growth.html,4/16/87,News,4fd16c358eb7c8105d65e0d9
SCATTERED GAINS FOR EXPORTERS,Business,[u'UNITED STATES'],1030,LEAD: A variety of companies around the nation are finally reporting an upturn in their exports....,The New York Times,[u'INTERNATIONAL TRADE AND WORLD MARKET'],http://www.nytimes.com/1987/04/16/business/scattered-gains-for-exporters.html,4/16/87,News,4fd16c358eb7c8105d65e0d8
"BUSINESS DIGEST: THURSDAY, APRIL 16, 1987",Business,[],786,"LEAD: THE ECONOMY  The U.S. economy is showing signs of fragility, after performing better than expected in the first few months of 1987. The Goverment reported that industrial output in March fell 0.3 percent, its biggest drop in 10 months, and t...",The New York Times,[],http://www.nytimes.com/1987/04/16/business/business-digest-thursday-april-16-1987.html,4/16/87,Summary,4fd1781a8eb7c8105d66ed0b
HARD LINE BY BAKER ON JAPAN,Business,"[u'JAPAN', u'UNITED STATES']",590,LEAD: Treasury Secretary James A. Baker 3d told Japan tonight that it had reached a ''watershed'' in its relations with the United States and that ''change is essential if good relations and economic growth are to continue.''...,The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'INTERNATIONAL TRADE AND WORLD MARKET', u'CURRENCY', u'CUSTOMS (TARIFF)', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1987/04/16/business/hard-line-by-baker-on-japan.html,4/16/87,News,4fd17e748eb7c8105d679183
SOME IN JAPAN FEAR NEW FALL IN DOLLAR,Business,"[u'JAPAN', u'UNITED STATES']",819,LEAD: Some Japanese economists and currency traders voiced deep concern today that a continued fall of the dollar could harm both the Japanese and American economies. They said further decline could discourage Japanese investment in United States ...,The New York Times,"[u'UNITED STATES ECONOMY', u'PRICES', u'FINANCES', u'CURRENCY', u'ECONOMIC CONDITIONS AND TRENDS', u'GOVERNMENT BONDS']",http://www.nytimes.com/1987/04/16/business/some-in-japan-fear-new-fall-in-dollar.html,4/16/87,News,4fd1682a8eb7c8105d65741d
Market Place; The Prospects For the Utilities,Business,[u'UNITED STATES'],816,"LEAD: IN the first quarter of 1987, electric utilities edged ahead only seven-tenths of 1 percent, to rank as the poorest performer among Standard & Poor's 83 industry groups. By contrast, the advisory service's 500-stock index - a broadly diversi...",The New York Times,"[u'INVESTMENT STRATEGIES', u'STOCKS AND BONDS', u'ELECTRIC LIGHT AND POWER']",http://www.nytimes.com/1987/04/16/business/market-place-the-prospects-for-the-utilities.html,4/16/87,News,4fd169b88eb7c8105d659c68
Prices of U.S. Bonds Recover,Business,[],800,"LEAD: The Treasury bond market began to recover yesterday from the debacle of recent sessions, encouraged by a modest rise in the dollar, weak economic data and a widespread belief that bond prices had declined too far, too fast....",The New York Times,"[u'CREDIT', u'BOND PRICES AND TRADING VOLUME', u'STOCKS AND BONDS', u'GOVERNMENT BONDS']",http://www.nytimes.com/1987/04/16/business/credit-markets-prices-of-us-bonds-recover.html,4/16/87,News,4fd169b88eb7c8105d659c69
Economic Scene; The Strains With Japan,Business,"[u'JAPAN', u'UNITED STATES']",849,LEAD: THE United States Government appears almost certain today to go through with its plan to impose 100 percent tariffs on up to $300 million in Japanese imports in retaliation for the purported dumping of semiconductors in third markets....,The New York Times,"[u'SEMICONDUCTORS', u'INTERNATIONAL TRADE AND WORLD MARKET', u'ELECTRONICS', u'PROTECTIONISM (TRADE)', u'CUSTOMS (TARIFF)', u'DUMPING (TRADE TERM)']",http://www.nytimes.com/1987/04/17/business/economic-scene-the-strains-with-japan.html,4/17/87,News,4fd169b08eb7c8105d65964b
WORLD'S MARKETS TURN CALM,Business,[u'UNITED STATES'],821,"LEAD: The jittery stock, bond and currency markets calmed today after a comment by Treasury Secretary James A. Baker 3d that ''a further decline of the dollar'' could be ''counterproductive.''...",The New York Times,"[u'INTERNATIONAL MONETARY SYSTEM', u'INTEREST (MONEY)', u'CURRENCY', u'CREDIT', u'STOCKS AND BONDS', u'RATES']",http://www.nytimes.com/1987/04/17/business/currency-markets-world-s-markets-turn-calm.html,4/17/87,News,4fd17c388eb7c8105d674f72
U.S. BUDGET CHIEF OPPOSES INCREASE IN INTEREST RATES,Front Page; Business,[],1016,"LEAD: President Reagan's budget director, James C. Miller 3d, warned the Federal Reserve today not to raise interest rates, saying such action could cause a recession next year....",The New York Times,"[u'RECESSION AND DEPRESSION', u'INTERNATIONAL MONETARY SYSTEM', u'UNITED STATES ECONOMY', u'INTEREST (MONEY)', u'CURRENCY', u'ELECTION ISSUES']",http://www.nytimes.com/1987/04/17/business/us-budget-chief-opposes-increase-in-interest-rates.html,4/17/87,News,4fd17e6e8eb7c8105d678cc5
"BUSINESS DIGEST: FRIDAY, APRIL 17, 1987  ",Business,[],798,"LEAD: THE ECONOMY   The President's budget director warned the Fed not to raise interest rates, saying such action could cause a recession. The Reagan aide, James C. Miller 3d, seemed to be positioning the Administration to blame the Fed if a rece...",The New York Times,[],http://www.nytimes.com/1987/04/17/business/business-digest-friday-april-17-1987.html,4/17/87,Summary,4fd178d98eb7c8105d66fa8b
Tokyo Sees Violation Of Rules,Business,"[u'JAPAN', u'UNITED STATES']",1052,"LEAD: Charging that the American decision to impose tariffs violated international trading rules, Japanese officials today called on the United States to withdraw the measures....",The New York Times,"[u'SEMICONDUCTORS', u'INTERNATIONAL TRADE AND WORLD MARKET', u'ELECTRONICS', u'CUSTOMS (TARIFF)']",http://www.nytimes.com/1987/04/18/business/tokyo-sees-violation-of-rules.html,4/18/87,News,4fd17e768eb7c8105d679308
"AT HOME ANYWHERE, ON VIEW IN NEW YORK",,[u'UNITED STATES'],1685,"LEAD: Le Mans is an old and honored name for Pontiac cars, and a new model bearing that designation is due for introduction in a few weeks. But the car will be unlike anything Pontiac has ever sold, and its origins illustrate how radically the aut...",The New York Times,[u'PARTNERSHIPS'],http://www.nytimes.com/1987/04/19/automobiles/cars-at-home-anywhere-on-view-in-new-york.html,4/19/87,News,4fd17c3c8eb7c8105d6751ed
THE FARMER AND HIS WEALTHY UNCLE,New York and Region,[u'UNITED STATES'],1414,"LEAD: THE United States has been blessed with a more than adequate food supply, the best and purest food supply in the world. In America, the lowest number of hours in the entire world go into securing food for a family -and therein lies the probl...",The New York Times,"[u'AGRICULTURE', u'FARMERS', u'CROP CONTROLS AND SUBSIDIES']",http://www.nytimes.com/1987/04/19/nyregion/connecticut-opinion-the-farmer-and-his-wealthy-uncle.html,4/19/87,News,4fd1676f8eb7c8105d655d63
JAPANESE TAKING TARIFFS IN STRIDE,World,"[u'JAPAN', u'UNITED STATES']",891,"LEAD: Despite protests over the United States decision to impose tariffs on some Japanese electronic products, there is little fear here that the tariffs will touch off a trade war or fundamentally harm the close relations between the two nations....",The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'ELECTRONICS', u'CUSTOMS (TARIFF)']",http://www.nytimes.com/1987/04/19/world/japanese-taking-tariffs-in-stride.html,4/19/87,News,4fd16c328eb7c8105d65de1e
Tech Transfer,Business; Opinion,[u'JAPAN'],118,LEAD:  To the Editor...,The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'MARKETING AND MERCHANDISING', u'UNITED STATES ECONOMY', u'CORPORATIONS']",http://www.nytimes.com/1987/04/19/business/l-tech-transfer-608687.html,4/19/87,Letter,4fd16c338eb7c8105d65de43
Tech Transfer,Science; Technology; Business; Opinion,[u'JAPAN'],236,LEAD:  To the Editor...,The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'UNITED STATES ECONOMY', u'SCIENCE AND TECHNOLOGY']",http://www.nytimes.com/1987/04/19/business/l-tech-transfer-586287.html,4/19/87,Letter,4fd1676f8eb7c8105d655d7e
"EUROPE, TOO, POSTS 'NO DUMPING' SIGNS FOR JAPANESE FIRMS",Week in Review,"[u'JAPAN', u'EUROPE, WEST', u'UNITED STATES']",963,"LEAD: WESTERN EUROPE, like the United States, is using far more than words in its trade disputes with Japan. Europe, in fact, seized the weapon of duties against Japan well before Washington decided to impose high tariffs, which went into effect F...",The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'BALANCE OF PAYMENTS AND TRADE']",http://www.nytimes.com/1987/04/19/weekinreview/europe-too-posts-no-dumping-signs-for-japanese-firms.html,4/19/87,News,4fd17e708eb7c8105d678efe
HOPES FOR SATURN RETURN TO EARTH,,[u'UNITED STATES'],954,"LEAD: IT is perhaps the most famous car never sold. The first commercial Saturn, General Motors's high-technology gamble designed to compete with Japanese manufacturers, will not roll off an assembly line until the 1990's. Yet, for more than two y...",The New York Times,"[u'AUTOMOBILES', u'FACTORIES AND INDUSTRIAL PLANTS', u'NEW MODELS, DESIGN AND PRODUCTS']",http://www.nytimes.com/1987/04/19/automobiles/hopes-for-saturn-return-to-earth.html,4/19/87,News,4fd17e708eb7c8105d678f04
