headline,section,locations,word_count,snippet,source,subjects,url,date,type,id
Why Japan Would Rather Be No. 2,Business,[u'JAPAN'],1801,"LEAD: The March-April issue of the Harvard Business Review carried an article called ''Power Without Purpose: The Crisis of Japan's Global Financial Dominance'' by R. Taggart Murphy, managing director of Japan private placements, at Chase Manhatta...",The New York Times,[u'ECONOMIC CONDITIONS AND TRENDS'],http://www.nytimes.com/1989/04/02/business/business-forum-unwilling-to-lead-why-japan-would-rather-be-no-2.html,4/2/89,Interview,4fd192f88eb7c8105d69c5f6
The Technology That the U.S. Doesn't Want Japan to Have,Washington; Week in Review,[u'JAPAN'],1077,"LEAD: SENATOR Jeff Bingaman, a member of a Congressional delegation that spent Easter vacation in Tokyo assessing the growing strain on American-Japanese relations, was blunt when a Japanese reporter asked him last week why the United States was r...",The New York Times,"[u'FSX AIRPLANE', u'JAPAN-INTERNATIONAL RELATIONS-US', u'UNITED STATES INTERNATIONAL RELATIONS', u'AIRLINES AND AIRPLANES', u'ARMAMENT, DEFENSE AND MILITARY FORCES', u'MILITARY AIRCRAFT', u'UNITED STATES ARMAMENT AND DEFENSE']",http://www.nytimes.com/1989/04/02/weekinreview/the-world-the-technology-that-the-us-doesn-t-want-japan-to-have.html,4/2/89,News,4fd1831d8eb7c8105d680627
GORBACHEV BEGINS HIS VISIT TO CUBA WITH CASTRO'S HUG,World; Front Page,"[u'CUBA', u'UNION OF SOVIET SOCIALIST REPUBLICS (USSR)']",1125,"LEAD: Mikhail S. Gorbachev arrived in Cuba tonight to an effusive welcome from one of his prickliest allies, Fidel Castro....",The New York Times,"[u'CUBA-INTERNATIONAL RELATIONS-USSR', u'INTERNATIONAL RELATIONS', u'TRAVEL, PERSONAL']",http://www.nytimes.com/1989/04/03/world/gorbachev-begins-his-visit-to-cuba-with-castro-s-hug.html,4/3/89,News,4fd1a2e68eb7c8105d6b9cf0
A Telephone Overhaul in Mexico,Business,[u'MEXICO'],1092,"LEAD: A few months ago, officials at the Ministry of Communications and Transportation placed a notice in newspapers here. It said they were unable to continue operations because several of their telephone lines were out of order - some for as lon...",The New York Times,[u'TELEPHONES'],http://www.nytimes.com/1989/04/03/business/a-telephone-overhaul-in-mexico.html,4/3/89,News,4fd1a2e68eb7c8105d6b9cf1
BUSINESS DIGEST,Business,[],649,"LEAD:  THE ECONOMY  Wall Street is continuing to feel pinched, after a period of mega-profits. Brokerage houses say their earnings have been tightly squeezed by high interest rates, continuing investor wariness and a decline in the number of big m...",The New York Times,[],http://www.nytimes.com/1989/04/03/business/business-digest-043589.html,4/3/89,Summary,4fd1a2098eb7c8105d6b8260
Stocks Up Modestly as Dow Gains 11.18,Business,[],493,"LEAD: Stock prices rose moderately yesterday. The Dow Jones industrial average rose 11.18 points to close at 2,304.80....",The New York Times,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1989/04/04/business/stocks-up-modestly-as-dow-gains-11.18.html,4/4/89,News,4fd1831e8eb7c8105d6806fc
Market Place; NCNB Pursues Growth in Texas,Business,[],982,"LEAD: WITHIN days after the NCNB Corporation had leaped into the upper tier of Texas banking eight months ago, its shares had jumped more than $6, to a high near $30. And hours before its bid for the Citizens and Southern Corporation last Thursday...",The New York Times,"[u'STOCKS (CORPORATE)', u'COMPANY AND ORGANIZATION PROFILES']",http://www.nytimes.com/1989/04/04/business/market-place-ncnb-pursues-growth-in-texas.html,4/4/89,News,4fd183bf8eb7c8105d681a39
BUSINESS DIGEST,Business,[],636,LEAD:  INTERNATIONAL  The countries that manage global finance approved the first internationally organized effort to reduce the third world's $1.3 trillion debt. The idea is to persuade commercial banks to lower the debt they hold from developing...,The New York Times,[],http://www.nytimes.com/1989/04/05/business/business-digest-578789.html,4/5/89,Summary,4fd1a20a8eb7c8105d6b830e
Economic Scene; Managed Trade Or Open Trade?,Business,"[u'JAPAN', u'UNITED STATES']",832,LEAD: IT may be every economist's dream to be taken seriously in a debate over vitally important public policy. But visions of doing well by doing good can turn sour when the research is used to draw conclusions opposite to those intended....,The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'BALANCE OF PAYMENTS AND TRADE', u'PROTECTIONISM (TRADE)', u'IMPORT QUOTAS']",http://www.nytimes.com/1989/04/05/business/economic-scene-managed-trade-or-open-trade.html,4/5/89,News,4fd195058eb7c8105d6a0e7e
Dollar Posts a Modest Rise; Technical Adjustment Cited,Business,[u'UNITED STATES'],329,LEAD: The dollar moved moderately higher yesterday against crucial overseas currencies in what analysts called a technical adjustment after its recent slump....,AP,"[u'INTERNATIONAL MONETARY SYSTEM', u'PRICES', u'CURRENCY']",http://www.nytimes.com/1989/04/06/business/currency-markets-dollar-posts-a-modest-rise-technical-adjustment-cited.html,4/6/89,News,4fd18af18eb7c8105d68d29f
Dow Offsets Loss With a 6.60-Point Gain,Business,[],492,"LEAD: Stocks moved moderately higher yesterday as the Dow Jones industrial average rose 6.60 points to close at 2,304.80. That offset, exactly, its loss on Tuesday....",The New York Times,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1989/04/06/business/dow-offsets-loss-with-a-6.60-point-gain.html,4/6/89,News,4fd194ff8eb7c8105d6a0a08
BUSINESS DIGEST,Business,[],604,LEAD:  Companies...,The New York Times,[],http://www.nytimes.com/1989/04/06/business/business-digest-885889.html,4/6/89,Summary,4fd1a2058eb7c8105d6b7eba
American Air To Add Flights,Business,"[u'MIAMI (FLA)', u'CARIBBEAN AREA']",237,"LEAD: American Airlines said today that it would expand service to Miami and the Caribbean by 24 flights a day by June 1, filling gaps left by strike-crippled Eastern Airlines....",The New York Times,"[u'AIRLINES AND AIRPLANES', u'STRIKES']",http://www.nytimes.com/1989/04/07/business/american-air-to-add-flights.html,4/7/89,News,4fd180c68eb7c8105d67cfae
"Economic Scene; Debt Reduction: Now, the Details",Business,[],1002,"LEAD: TREASURY Secretary Nicholas F. Brady has won the formal approval of the steering committees of the International Monetary Fund and World Bank for his effort to reduce the debt burdens of third world countries. The United States urged, and th...",The New York Times,"[u'CREDIT', u'THIRD WORLD AND DEVELOPING COUNTRIES']",http://www.nytimes.com/1989/04/07/business/economic-scene-debt-reduction-now-the-details.html,4/7/89,News,4fd1a4028eb7c8105d6bbfb5
Alternative-Fuel Vehicles Move From Fancy to Fact,Front Page; Business,[u'UNITED STATES'],1800,"LEAD: In British Columbia, drivers of about 8,000 vehicles are using natural gas instead of gasoline. To fill up, the drivers pull into one of 50 service stations equipped with natural-gas pumps....",The New York Times,"[u'GAS (FUEL)', u'AUTOMOBILES', u'FUEL', u'METHANOL', u'OIL (PETROLEUM) AND GASOLINE', u'GASOLINE', u'TESTS AND TESTING', u'ELECTRIC LIGHT AND POWER', u'NEW MODELS, DESIGN AND PRODUCTS', u'AIR POLLUTION']",http://www.nytimes.com/1989/04/07/business/alternative-fuel-vehicles-move-from-fancy-to-fact.html,4/7/89,News,4fd183278eb7c8105d680eed
"U.S. Jobless Rate Declines To 4.9%, Lowest Since '73",U.S.,[],915,"LEAD: The nation's unemployment rate fell two-tenths of a percentage point in March, to 4.9 percent, with employers drawing heavily on black, teen-age and Hispanic residents for new workers, the Labor Department announced today....",The New York Times,"[u'UNEMPLOYMENT AND JOB MARKET', u'LABOR', u'SPANISH-SPEAKING GROUPS (US)', u'CHILDREN AND YOUTH', u'BLACKS (IN US)', u'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)']",http://www.nytimes.com/1989/04/08/us/us-jobless-rate-declines-to-4.9-lowest-since-73.html,4/8/89,News,4fd192fb8eb7c8105d69c8f7
Shultz Calls For Limits On I.M.F.,Business,[],501,LEAD: Former Secretary of State George P. Shultz contends that the United States and its allies are ''going down the wrong road'' by trying to manage the poorer countries' debt problems....,The New York Times,"[u'CREDIT', u'THIRD WORLD AND DEVELOPING COUNTRIES']",http://www.nytimes.com/1989/04/08/business/shultz-calls-for-limits-on-imf.html,4/8/89,News,4fd1a3fe8eb7c8105d6bbc59
Even Wall Street Is Paved With Rust,Business,"[u'JAPAN', u'UNITED STATES']",934,"LEAD: America's $700 billion financial services industry is fast becoming our nation's next ''rust belt'' as Japanese banks, securities firms and insurance companies invest heavily to overtake yet another complacent American industry....",The New York Times,"[u'FINANCIAL SERVICES INDUSTRY', u'STOCKS AND BONDS']",http://www.nytimes.com/1989/04/09/business/business-forum-technology-and-the-markets-even-wall-street-is-paved-with-rust.html,4/9/89,News,4fd194fb8eb7c8105d6a0767
No Headline,Arts; Books,[],679,LEAD:  FLUCTUATING FORTUNES  The Political Power of Business in America.  By David Vogel.  337 pp. New York:  Basic Books. $20.95....,The New York Times,[u'BOOK REVIEWS'],http://www.nytimes.com/1989/04/09/books/no-headline-034089.html,4/9/89,News,4fd194fb8eb7c8105d6a076f
A New Crop of Services Takes Root,Technology; Business,[],1051,"LEAD: American farmers have led the world in the adoption of production technology, but they have been relatively slow to turn to computers and information technology. On the estimated 2.2 million farms in the United States, only about 100,000 per...",The New York Times,"[u'AGRICULTURE', u'FARMERS', u'PERSONAL COMPUTERS', u'DATA PROCESSING (COMPUTERS)']",http://www.nytimes.com/1989/04/09/business/the-executive-computer-a-new-crop-of-services-takes-root.html,4/9/89,News,4fd1a2028eb7c8105d6b7cb4
IN THE REGION: Connecticut and Westchester; Day-Care Growing as a Marketing Tool,Real Estate,[],1080,"LEAD: DAY-CARE operators are building free-standing centers and carving out an increasing amount of commercial rental space in Connecticut, where in-state companies in the field and several large nationwide chains see a potential market of as many...",The New York Times,[u'TERMS NOT AVAILABLE'],http://www.nytimes.com/1989/04/09/realestate/in-the-region-connecticut-and-westchester-day-care-growing-as-a-marketing-tool.html,4/9/89,News,4fd1831c8eb7c8105d6804d6
STAYING THE COURSE IN THE GO-GO YEARS,Arts; Books,[],1140,LEAD:  THE PRESS  By Ellis Cose.  Illustrated. 380 pp. New York:  William Morrow & Company....,The New York Times,[u'BOOK REVIEWS'],http://www.nytimes.com/1989/04/09/books/staying-the-course-in-the-go-go-years.html,4/9/89,Review,4fd180b98eb7c8105d67c401
Mahwah Journal; Township Is Puzzled by Telephoned Bomb Threats,New York and Region,"[u'MAHWAH (NJ)', u'RAMSEY (NJ)']",1177,"LEAD: IN this small Bergen County community at the foot of the Ramapo Mountains, a faceless specter haunts the mixture of tree-lined back roads and modern office parks, and the residents speak of it only in hushed whispers over morning coffee at t...",The New York Times,"[u'BOMBS AND BOMB PLOTS', u'THREATS AND THREATENING MESSAGES']",http://www.nytimes.com/1989/04/09/nyregion/mahwah-journal-township-is-puzzled-by-telephoned-bomb-threats.html,4/9/89,News,4fd1a2dd8eb7c8105d6b961d
CAN GORBACHEV FEED RUSSIA?,Magazine,[u'UNION OF SOVIET SOCIALIST REPUBLICS (USSR)'],4651,"LEAD: IN MOSCOW LATE LAST SUMMER, I DID as ordinary Muscovites must - joined a creeping line in a sour-smelling, meagerly stocked food store, shuffled for half an hour toward a poky butcher who mostly loitered with his back turned, and finally bou...",The New York Times,"[u'AGRICULTURE', u'FARMERS', u'FARM EQUIPMENT', u'REFORM AND REORGANIZATION', u'BUREAUCRATIC RED TAPE']",http://www.nytimes.com/1989/04/09/magazine/can-gorbachev-feed-russia.html,4/9/89,News,4fd1a2dd8eb7c8105d6b960c
Global Imperative,Education; U.S.,[],2082,"LEAD: Every weekday afternoon, the New York Life Insurance Company gathers the claims that have come in that day and sticks them in a sack to be put on an Aer Lingus jet to Ireland, where there is a surplus of well-educated white-collar workers to...",The New York Times,"[u'LABOR', u'EDUCATION AND SCHOOLS', u'COLLEGES AND UNIVERSITIES']",http://www.nytimes.com/1989/04/09/education/as-the-world-learns-global-imperative.html,4/9/89,News,4fd1a2dd8eb7c8105d6b9611
Polish Agreement Is Seen as Putting the Economic Ball in the West's Court,World; Washington,"[u'WEST GERMANY', u'POLAND']",1206,"LEAD: At the conclusion of the successful round-table talks in Warsaw last week, Gen. Czeslaw Kiszczak, the Polish Interior Minister, who was instrumental in shaping the accord, put the challenge in no uncertain terms. It was time, he said, for We...",The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'ECONOMIC CONDITIONS AND TRENDS', u'FOREIGN AID']",http://www.nytimes.com/1989/04/09/world/polish-agreement-is-seen-as-putting-the-economic-ball-in-the-west-s-court.html,4/9/89,News,4fd192f78eb7c8105d69c50d
Bananas Can't Measure East German Economy,Opinion,[u'EAST GERMANY'],308,LEAD: To the Editor:...,The New York Times,[u'ECONOMIC CONDITIONS AND TRENDS'],http://www.nytimes.com/1989/04/10/opinion/l-bananas-can-t-measure-east-german-economy-603689.html,4/10/89,Letter,4fd1a2088eb7c8105d6b8223
Talks on Trade Enter Final Bargaining Stage,Business,[],745,LEAD: The leading trading nations have flashed a green light for final bargaining in the postwar period's eighth and most ambitious set of talks to lower trade barriers....,The New York Times,[u'INTERNATIONAL TRADE AND WORLD MARKET'],http://www.nytimes.com/1989/04/10/business/talks-on-trade-enter-final-bargaining-stage.html,4/10/89,News,4fd192fe8eb7c8105d69cb38
ACCORD IS REACHED FOR I.M.F. TO LEND MEXICO $3.6 BILLION,Front Page; Business,[u'MEXICO'],1481,LEAD: Mexico has reached a tentative agreement to borrow $3.6 billion from the International Monetary Fund to help it dig out of years of a debt-imposed squeeze on wages and growth. The accord was reported today by officials of the Mexican Governm...,The New York Times,"[u'FINANCES', u'CREDIT', u'ECONOMIC CONDITIONS AND TRENDS', u'THIRD WORLD AND DEVELOPING COUNTRIES']",http://www.nytimes.com/1989/04/12/business/accord-is-reached-for-imf-to-lend-mexico-3.6-billion.html,4/12/89,News,4fd183258eb7c8105d680d2b
Mexico Will Seek Debt Relief,Business,[u'MEXICO'],1037,"LEAD: Seeking ways to lighten its debt burden, Mexico will ask its American creditors and other foreign bankers to cut the value of their loans by $20 billion to $30 billion, international banking officials said today....",The New York Times,[u'CREDIT'],http://www.nytimes.com/1989/04/13/business/mexico-will-seek-debt-relief.html,4/13/89,News,4fd195018eb7c8105d6a0b7c
"Stocks Are Higher, With Dow Rising 8.07",Business,[],384,"LEAD: Stocks moved higher yesterday, and the Dow Jones industrial average rose 8.07 points, to 2,319.65....",The New York Times,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1989/04/13/business/stocks-are-higher-with-dow-rising-8.07.html,4/13/89,News,4fd1884e8eb7c8105d6887a7
Economic Scene; Pressures for Shift In Trade Policy,Business,[u'UNITED STATES'],869,LEAD: PRESSURES are building in Congress and among business groups for the Bush Administration to impose on its trading partners quantitative targets for American exports. Those pressures are stemming from discouragement over the persistence of th...,The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'BALANCE OF PAYMENTS AND TRADE']",http://www.nytimes.com/1989/04/14/business/economic-scene-pressures-for-shift-in-trade-policy.html,4/14/89,News,4fd1a2e88eb7c8105d6b9e9b
Where British Remain A Power: Advertising,Business,[u'GREAT BRITAIN'],1089,"LEAD: Where Americans tend to get mad at advertising, the British are advertising-mad....",The New York Times,"[u'ADVERTISING', u'TELEVISION', u'AWARDS, DECORATIONS AND HONORS']",http://www.nytimes.com/1989/04/14/business/where-british-remain-a-power-advertising.html,4/14/89,News,4fd195068eb7c8105d6a0eca
BUSINESS DIGEST,Business,[],596,LEAD:  The Economy...,The New York Times,[],http://www.nytimes.com/1989/04/14/business/business-digest-031289.html,4/14/89,Summary,4fd193018eb7c8105d69cd27
A Broad Fall For Stocks; Dow Off 23.65,Business,[u'UNITED STATES'],478,"LEAD: Stocks retreated across a broad front yesterday and the Dow Jones industrial average fell 23.65 points, to 2,296.00....",The New York Times,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1989/04/14/business/a-broad-fall-for-stocks-dow-off-23.65.html,4/14/89,News,4fd193018eb7c8105d69cd2a
Why Pick on Milken for Having Made Money?,Opinion,[],258,LEAD: To the Editor:...,The New York Times,[u'TERMS NOT AVAILABLE'],http://www.nytimes.com/1989/04/15/opinion/l-why-pick-on-milken-for-having-made-money-157489.html,4/15/89,Letter,4fd1884f8eb7c8105d6887d1
U.S. Trade Deficit Widens Sharply,Business,[u'UNITED STATES'],958,"LEAD: The nation's trade deficit widened sharply in February, the Commerce Department said today, as demand for foreign cars, industrial supplies and consumer goods overwhelmed a slight rise in exports....",The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'BALANCE OF PAYMENTS AND TRADE']",http://www.nytimes.com/1989/04/15/business/us-trade-deficit-widens-sharply.html,4/15/89,News,4fd1a2068eb7c8105d6b8089
Prospects; The Trade Gap Widens,Health; Business,[u'UNITED STATES'],574,"LEAD: The balance-of-trade figures for February, released Friday, showed a widening of the deficit to $10.5 billion, up from January's $8.6 billion deficit. Imports increased 5.6 percent in February, while exports grew by a negligible amount. Thre...",The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'BALANCE OF PAYMENTS AND TRADE']",http://www.nytimes.com/1989/04/16/business/prospects-the-trade-gap-widens.html,4/16/89,News,4fd1831c8eb7c8105d6804a6
Experts Divided On Jobs in the 90's,,[u'UNITED STATES'],4233,"LEAD: THE nation's unemployment rate, 4.9 percent, is at its lowest point in the last 15 years. But at the same time the number of new jobs has fallen to its lowest monthly level since last August. What do these figures portend for the nation's wo...",The New York Times,"[u'UNEMPLOYMENT AND JOB MARKET', u'LABOR', u'FORECASTS']",http://www.nytimes.com/1989/04/16/jobs/experts-divided-on-jobs-in-the-90-s.html,4/16/89,Interview,4fd1a2888eb7c8105d6b8b0b
Easing the Next Slump,Business,[],1591,"LEAD: With the economic expansion running out of steam, a number of economists are predicting a recession next year. But many of them lean toward the view that the setback will be short and shallow. One reason is that they believe corporate profit...",The New York Times,"[u'RECESSION AND DEPRESSION', u'MERGERS, ACQUISITIONS AND DIVESTITURES', u'CAPITAL INVESTMENT', u'UNITED STATES ECONOMY', u'FORECASTS', u'CREDIT', u'PROFITS (INDUSTRY-WIDE)']",http://www.nytimes.com/1989/04/16/business/easing-the-next-slump.html,4/16/89,News,4fd1a2dc8eb7c8105d6b95d8
The Red-Eye Disease,Opinion,"[u'EUROPE, EAST', u'UNION OF SOVIET SOCIALIST REPUBLICS (USSR)']",799,"LEAD: In Moscow recently, a veteran American expert made a comparison. Americans want ''to keep up with the Joneses,'' even if it means a frenetic rat race. Russians worry about ''keeping the Joneskis at our level; why should they get ahead?'' Con...",The New York Times,[u'REFORM AND REORGANIZATION'],http://www.nytimes.com/1989/04/16/opinion/foreign-affairs-the-red-eye-disease.html,4/16/89,Op-Ed,4fd18aee8eb7c8105d68d008
There's a Demand for Instruction in Democracy,Week in Review,"[u'SPAIN', u'HUNGARY']",978,"LEAD: CAN Hungary in the 1990's pull off what Spain did in the 1970's: peacefully transform a one-party dictatorship into a parliamentary democracy? During a visit to Madrid last November, the Hungarian Communist leader, Karoly Grosz, intensely qu...",The New York Times,[u'HUNGARY-INTERNATIONAL RELATIONS-SPAIN'],http://www.nytimes.com/1989/04/16/weekinreview/the-world-there-s-a-demand-for-instruction-in-democracy.html,4/16/89,News,4fd1a3f98eb7c8105d6bb868
Bush Unveils Aid Plan for Poland Linked to Recent Liberalization,World; Front Page; Washington,[u'POLAND'],1129,"LEAD: Declaring that ''the winds of change are shaping a new European destiny,'' President Bush today announced an economic aid program for Poland that acknowledges Warsaw's recent agreement to allow free elections....",The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'INTERNATIONAL RELATIONS', u'INTERNATIONAL TRADE AND WORLD MARKET', u'POLAND-INTERNATIONAL RELATIONS-US', u'FINANCES', u'CUSTOMS (TARIFF)', u'CREDIT', u'ECONOMIC CONDITIONS AND TRENDS', u'ELECTIONS', u'FOREIGN AID']",http://www.nytimes.com/1989/04/18/world/bush-unveils-aid-plan-for-poland-linked-to-recent-liberalization.html,4/18/89,News,4fd1a3fa8eb7c8105d6bb909
"Stocks Mixed, Awaiting Economic Data",Business,[],376,LEAD: Stock prices were mixed yesterday as many investors stayed on the sidelines awaiting more news on the economy....,The New York Times,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1989/04/18/business/stocks-mixed-awaiting-economic-data.html,4/18/89,News,4fd183bc8eb7c8105d68185d
Dow Soars by 41.61; Bonds Also Advance,Business,[],1035,LEAD: Buoyed by investors' growing conviction that a slowing economy will contain inflation - and that interest rates may have peaked - the stock market staged another strong rally yesterday....,The New York Times,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1989/04/19/business/dow-soars-by-41.61-bonds-also-advance.html,4/19/89,News,4fd180c08eb7c8105d67cab0
BUSINESS DIGEST,Business,[],619,"LEAD:  THE ECONOMY  Consumer prices climbed 0.5 percent in March, maintaining a 6.1 percent annual inflation rate for the first quarter. The latest increases were greeted with relief by investors, and stock and bond prices rose sharply.  [ Page A1...",The New York Times,[],http://www.nytimes.com/1989/04/19/business/business-digest-242389.html,4/19/89,Summary,4fd1a2078eb7c8105d6b810c
Deep in the Heart Of Atlanta: Texans,Home and Garden,"[u'TEXAS', u'ATLANTA (GA)']",1283,LEAD: It was not a scene that will make its way into ''Lonesome Dove II.''...,The New York Times,[],http://www.nytimes.com/1989/04/19/garden/deep-in-the-heart-of-atlanta-texans.html,4/19/89,News,4fd183228eb7c8105d680a83
Market Place; Surge Confirmed By Dow Theory,Business,[],886,"LEAD: THE Dow Theory, possibly the oldest technical theory on the American stock market, has provided a confirmation of the buoyancy of the stock market. And the latest explosion in stock prices has thrown a little cold water on what had been risi...",The New York Times,[u'STOCKS AND BONDS'],http://www.nytimes.com/1989/04/20/business/market-place-surge-confirmed-by-dow-theory.html,4/20/89,News,4fd199e58eb7c8105d6aa3cf
Wisconsin Blue Cross Succeeds as a Business,Opinion,[],153,LEAD: To the Editor:...,The New York Times,"[u'HEALTH INSURANCE', u'MEDICINE AND HEALTH']",http://www.nytimes.com/1989/04/20/opinion/l-wisconsin-blue-cross-succeeds-as-a-business-323089.html,4/20/89,Letter,4fd18af18eb7c8105d68d279
BUSINESS DIGEST,Business,[],583,LEAD:  The Economy...,The New York Times,[],http://www.nytimes.com/1989/04/20/business/business-digest-574089.html,4/20/89,Summary,4fd194ff8eb7c8105d6a09cb
BUSINESS DIGEST,Business,[],642,"LEAD:  INTERNATIONAL  West Germany stunned the world's financial markets by announcing it would raise its key interest rates. Intended to reduce inflationary pressures, the surprise step upset stock and bond markets and fueled fears that other ind...",The New York Times,[],http://www.nytimes.com/1989/04/21/business/business-digest-871889.html,4/21/89,Summary,4fd192ff8eb7c8105d69cc14
U.S. Displays Muted Concern on German Move,Business,"[u'WEST GERMANY', u'UNITED STATES']",714,"LEAD: West Germany's interest-rate increases might ''lead to a small reduction in the dollar,'' a senior Administration official said today. And ''it's unlikely that the Fed will respond,'' he added....",The New York Times,[u'CREDIT'],http://www.nytimes.com/1989/04/21/business/us-displays-muted-concern-on-german-move.html,4/21/89,News,4fd18af58eb7c8105d68d66c
Economic Scene; Post-Crash High Is Hard to Explain,Business,[],978,"LEAD: THE rise in consumer prices by five-tenths of 1 percent, bringing the first quarter in at an inflation rate of 6.1 percent, did not fluster the stock market. Quite the contrary: the market soared to a post-crash high....",The New York Times,"[u'RECESSION AND DEPRESSION', u'UNITED STATES ECONOMY', u'FORECASTS', u'STOCKS AND BONDS', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1989/04/21/business/economic-scene-post-crash-high-is-hard-to-explain.html,4/21/89,News,4fd192ff8eb7c8105d69cc10
Foreign Aid Deals Said to Cost $1 Billion Yearly in Exports,Business,[u'UNITED STATES'],427,"LEAD: American industry is losing exports approaching $1 billion a year because foreign governments are increasingly using foreign aid as a means of expanding their own exports, the Bush Administration told Congress in an interagency study deliver...",The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'FOREIGN AID']",http://www.nytimes.com/1989/04/21/business/foreign-aid-deals-said-to-cost-1-billion-yearly-in-exports.html,4/21/89,News,4fd195058eb7c8105d6a0e4a
THE WORLD: Incentives for Warsaw; Washington Offers Help for a Price,Washington; Week in Review,[u'POLAND'],728,"LEAD: PRESIDENT BUSH signaled last week that Washington is willing to take a chance on Poland, but only if Poland is willing to accept economic changes that give a much freer rein to private enterprise....",The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'POLAND-INTERNATIONAL RELATIONS-US', u'INCOME', u'CREDIT', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1989/04/23/weekinreview/the-world-incentives-for-warsaw-washington-offers-help-for-a-price.html,4/23/89,News,4fd180c68eb7c8105d67cf10
Bonn's Rate Move Rattles Confidence,Business,[u'WEST GERMANY'],974,"LEAD: A surprise from West Germany took some of the conviction out of the widespread belief that inflation in the world economy might be stabilizing and interest rates might ease. Saying it wanted to curb inflationary pressures, the Bundesbank rai...",The New York Times,"[u'INTEREST (MONEY)', u'CREDIT']",http://www.nytimes.com/1989/04/23/business/week-in-business-bonn-s-rate-move-rattles-confidence.html,4/23/89,News,4fd188558eb7c8105d688b34
DANGEROUS DAYS IN THE MACARENA,Magazine,"[u'COLOMBIA', u'SERRANIA DE LA MACARENA (COLOMBIA)']",4018,"LEAD: IT'S AN INCALCULABLY valuable national treasure,'' Dr. Carlos Castano, the director of Colombia's national parks, had told me. Yet when I had said that I intended to visit the country's oldest and, among scientists, most internationally cele...",The New York Times,"[u'SOCIAL CONDITIONS AND TRENDS', u'VIOLENCE', u'NATURAL RESOURCES', u'DRUG TRAFFIC', u'POLITICS AND GOVERNMENT', u'ECONOMIC CONDITIONS AND TRENDS', u'CULTURE']",http://www.nytimes.com/1989/04/23/magazine/dangerous-days-in-the-macarena.html,4/23/89,News,4fd193018eb7c8105d69cd41
Lag in New York Region Raising Vulnerability to a U.S. Recession,Front Page; New York and Region,[u'NEW YORK CITY METROPOLITAN AREA'],2069,"LEAD: An economic slowdown is in progress throughout the New York metropolitan area, damaging many businesses and making New York City and its suburbs more vulnerable in a nationwide downturn than they have been since the 1970's....",The New York Times,"[u'RECESSION AND DEPRESSION', u'BUILDING (CONSTRUCTION)', u'FORECASTS', u'STOCKS AND BONDS', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1989/04/24/nyregion/lag-in-new-york-region-raising-vulnerability-to-a-us-recession.html,4/24/89,News,4fd18af28eb7c8105d68d3c9
Ford and G.M. Foresee 6-Month Cut in Output,Business,[u'UNITED STATES'],642,"LEAD: Suffering from softer car and truck sales, the nation's two largest auto makers are trimming production plans for the next six months in an effort to reduce bloated inventories of cars and trucks....",The New York Times,"[u'AUTOMOBILES', u'TRUCKS AND TRUCKING', u'PRODUCTION']",http://www.nytimes.com/1989/04/25/business/ford-and-gm-foresee-6-month-cut-in-output.html,4/25/89,News,4fd183278eb7c8105d680ec6
Takeshita Undone by System That He Lived By for So Long,World; Front Page,[u'JAPAN'],1479,"LEAD: When Noboru Takeshita took office as Prime Minister 17 months ago, he brought with him a reputation as the insider's insider, a product of the clubby, arcane world of Japanese politics....",The New York Times,"[u'SUSPENSIONS, DISMISSALS AND RESIGNATIONS', u'ETHICS', u'BIOGRAPHICAL INFORMATION', u'BRIBERY']",http://www.nytimes.com/1989/04/26/world/takeshita-undone-by-system-that-he-lived-by-for-so-long.html,4/26/89,News,4fd195008eb7c8105d6a0af0
