headline,section,locations,word_count,snippet,source,subjects,url,date,type,id
Foreign Affairs; Mission Possible,Opinion,"[u'IRAQ', u'UNITED STATES']",681,"Nothing is impossible when it comes to Iraq. Everything is impossible when it comes to America. That is the misguided message emanating from much of Washington and the think-tank world.    American leaders, at their most farsighted, hesitated only...",The New York Times,"[u'SOCIAL CONDITIONS AND TRENDS', u'UNITED STATES INTERNATIONAL RELATIONS', u'REFUGEES AND EXPATRIATES', u'FOREIGN AID']",http://www.nytimes.com/1991/04/21/opinion/foreign-affairs-mission-possible.html,4/21/91,Op-Ed,4fd1ab218eb7c8105d6c939f
Gorbachev's Tokyo Miscalculation,Business,"[u'JAPAN', u'KURILE ISLANDS', u'UNION OF SOVIET SOCIALIST REPUBLICS (USSR)']",882,"Only a week ago, as Mikhail S. Gorbachev headed here during the first visit of a Soviet leader to Japan, it seemed as if he might be on the verge of the deal of the Pacific century: an open spigot of Japanese investment and technology in return fo...",The New York Times,"[u'FOREIGN INVESTMENTS', u'INTERNATIONAL RELATIONS', u'BOUNDARIES AND TERRITORIAL ISSUES', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1991/04/22/business/gorbachev-s-tokyo-miscalculation.html,4/22/91,An Analysis; News Analysis,4fd1c9e08eb7c8105d6fdad1
American Express's Hard Times,Business,[],933,"The American Express Company, long a dominant force in the financial services industry, faces a series of difficult challenges as new competition and more bad debts land on its corporate doorstep each day.    The problems are multifaceted, from in...",The New York Times,[u'CREDIT CARDS AND ACCOUNTS'],http://www.nytimes.com/1991/04/22/business/american-express-s-hard-times.html,4/22/91,News,4fd1ab278eb7c8105d6c98ad
NEWS SUMMARY,New York and Region,[],1164,"INTERNATIONAL A3-11    The Iraqi army began withdrawing from a swath of northern Iraq. Under orders from the United States and its allies, two battalions left the area where American forces are building a vast refugee camp. Page A1    The effort t...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/04/22/nyregion/news-summary-728591.html,4/22/91,Summary,4fd19e238eb7c8105d6b0fce
BUSINESS DIGEST,Business,[],637,"Companies    A.T.& T. said it had raised its offer for NCR to $110 a share, from $90, provided that it could qualify for favorable accounting treatment and pay for the deal with its own stock. NCR said it would study the offer.  [ Page D1. ]...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/04/22/business/business-digest-729391.html,4/22/91,Summary,4fd1a9ef8eb7c8105d6c748d
Degrees and Stacks of Resumes Yield Few Jobs for Class of '91,Front Page; Education; New York and Region,[u'UNITED STATES'],2221,"America's spring crop of college graduates -- a million young people who matriculated in the booming 1980's with rosy visions of abundant and lucrative career choices -- face the bleakest job market in a decade or more, especially in the New York ...",The New York Times,"[u'RECESSION AND DEPRESSION', u'UNEMPLOYMENT AND JOB MARKET', u'LABOR', u'SURVEYS AND SERIES', u'UNITED STATES ECONOMY', u'COLLEGES AND UNIVERSITIES']",http://www.nytimes.com/1991/04/22/nyregion/scramble-for-jobs-graduating-into-recession-special-report-degrees-stacks.html,4/22/91,Special Report,4fd1a91b8eb7c8105d6c599a
"On Horse Farms, a Season of Distress Lingers",Front Page; Sports,[u'KENTUCKY'],2333,"It is springtime in Kentucky, less than two weeks before the superstars of thoroughbred racing meet in the 117th Kentucky Derby, and as always there is excitement in the air and splendor in the bluegrass. But it is also reckoning time in Kentucky,...",The New York Times,"[u'HORSE RACING', u'SURVEYS AND SERIES', u'FINANCES', u'INDUSTRY PROFILES', u'BANKRUPTCIES']",http://www.nytimes.com/1991/04/23/sports/horse-racing-on-horse-farms-a-season-of-distress-lingers.html,4/23/91,Series,4fd198bf8eb7c8105d6a7d7e
Why Economy Pinches the College-Educated,Opinion,[],343,"To the Editor:   One cannot help feeling sorry for Julia Carlisle (""Young, Privileged and Unemployed,"" Op-Ed, April 4). Unfortunately, she is just one representative of a generation of college graduates who have been marginalized by our educationa...",The New York Times,"[u'UNEMPLOYMENT AND JOB MARKET', u'LABOR', u'UNITED STATES ECONOMY', u'CHILDREN AND YOUTH', u'COLLEGES AND UNIVERSITIES', u'VOCATIONAL TRAINING']",http://www.nytimes.com/1991/04/23/opinion/l-why-economy-pinches-the-college-educated-306091.html,4/23/91,Letter,4fd1c9d88eb7c8105d6fd476
BUSINESS DIGEST,Business,[],589,"COMPANIES    The Government selected Fleet/Norstar, along with Kohlberg, Kravis, Roberts, to buy the failed Bank of New England and two affiliated banks that collapsed in January. Seidman said the bid was selected because it represented ""the lowes...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/04/23/business/business-digest-835091.html,4/23/91,Summary,4fd19e158eb7c8105d6b06d1
Stocks Fall Further; Dow Declines 37.87,Business,[],485,"Stocks fell sharply again yesterday, with analysts citing investor uncertainty about the economy and interest rates.   After falling 33.67 points on Friday, the Dow Jones industrial average slipped 37.87 more yesterday, to 2,927.72. Volume was mod...",The New York Times,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1991/04/23/business/stocks-fall-further-dow-declines-37.87.html,4/23/91,News,4fd19e158eb7c8105d6b06da
BUSINESS DIGEST,Business,[],595,"Companies    The Air Force selected a team led by Lockheed to build a new generation of agile, radar-evading fighter planes. Also on the winning side are General Dynamics and Boeing; the losers are Northrop and McDonnell Douglas.  [ Page A1. ]...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/04/24/business/business-digest-000791.html,4/24/91,Summary,4fd19e208eb7c8105d6b0d76
"Dow Rises 2.73, Ending a Three-Day Slide",Business,[],659,"After what looked much like another poor day on Wall Street, stock prices moved slightly higher late yesterday, ending a three-day losing streak.    ""What we've seen here is a short-term selloff,"" said Kenneth M. Spence, director of technical anal...",The New York Times,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE', u'STOCK PRICES AND TRADING VOLUME']",http://www.nytimes.com/1991/04/24/business/dow-rises-2.73-ending-a-three-day-slide.html,4/24/91,News,4fd1c19b8eb7c8105d6f0ec1
"To Lessen Malaise, Industry Looks to Up The Purse for Promotion",Sports,[],1030,"After a five-year economic free fall that has wiped out scores of horse farms and sent breeding fees plunging, many people in the thoroughbred industry say its best bet is to launch a national campaign to glorify and advertise the industry's ultim...",The New York Times,"[u'HORSE RACING', u'SURVEYS AND SERIES', u'ADVERTISING', u'INDUSTRY PROFILES']",http://www.nytimes.com/1991/04/24/sports/horse-racing-to-lessen-malaise-industry-looks-to-up-the-purse-for-promotion.html,4/24/91,Series,4fd1a8318eb7c8105d6c3a51
Getting Out of China Harder Than Going In,Business,"[u'CHINA', u'AN TAI BAO (CHINA)']",1195,"Arranging a $175 million investment in a coal mine in China was hard enough. It took several handshakes with Deng Xiaoping and other top Chinese leaders to get Beijing's agreement.    But now, the Occidental Petroleum Corporation has set itself up...",The New York Times,"[u'FOREIGN INVESTMENTS', u'JOINT VENTURES AND CONSORTIUMS', u'STRIP MINING', u'MINES AND MINING', u'COAL', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1991/04/25/business/getting-out-of-china-harder-than-going-in.html,4/25/91,News,4fd1a82c8eb7c8105d6c363d
MURDOCH SELLING 9 U.S. PUBLICATIONS FOR $600 MILLION,Front Page; Business,[],1034,"Rupert Murdoch, the Australian-born publisher whose wide holdings in the United States include New York magazine, 20th Century Fox and several television stations, agreed yesterday to sell most of his magazines in this country for more than $600 m...",The New York Times,"[u'MERGERS, ACQUISITIONS AND DIVESTITURES', u'MAGAZINES']",http://www.nytimes.com/1991/04/26/business/the-media-business-murdoch-selling-9-us-publications-for-600-million.html,4/26/91,News,4fd1c9de8eb7c8105d6fd999
China's Gulags Deserve No Favors,Opinion,"[u'CHINA', u'UNITED STATES']",359,"In the long run, American consumers and Chinese democrats both benefit from the freest possible economic exchanges between the two countries.    China's very low wages translate into cheap import prices for a wide range of toys, clothing and elect...",The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'EDITORIALS', u'MOST-FAVORED-NATION TREATMENT']",http://www.nytimes.com/1991/04/26/opinion/china-s-gulags-deserve-no-favors.html,4/26/91,Editorial,4fd1a8338eb7c8105d6c3aec
BUSINESS DIGEST,Business,[],586,"Companies    Rupert Murdoch reportedly agreed to sell virtually all his magazines in this country for more than $600 million to K-III Holdings, a partnership controlled by Kohlberg, Kravis.  [ Page A1. ]...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/04/26/business/business-digest-765791.html,4/26/91,Summary,4fd1a8328eb7c8105d6c3ae6
Economic Scene; Trade Bloc War? Concern Grows,Business,"[u'NORTH AMERICA', u'EUROPE', u'FAR EAST, SOUTH AND SOUTHEAST ASIA AND PACIFIC AREAS']",756,"IS the world economy headed for a split into three warring trade blocs -- Europe, North America and East Asia?    ""Not if we succeed in the Uruguay Round,"" said Jacques Delors, president of the European Commission, during a discussion in New York ...",The New York Times,"[u'AGRICULTURE', u'INTERNATIONAL TRADE AND WORLD MARKET', u'CROP CONTROLS AND SUBSIDIES', u'URUGUAY ROUND (TRADE TALKS)']",http://www.nytimes.com/1991/04/26/business/economic-scene-trade-bloc-war-concern-grows.html,4/26/91,News,4fd1a8328eb7c8105d6c3ae4
Taiwan Belongs in GATT,Opinion,[],262,"Even as politics divided the world after World War II, trade united it. Now, Communism's collapse and the third world's disenchantment with protectionism makes possible a truly global market -- one world, united in trade.    The framework for trad...",The New York Times,[u'TERMS NOT AVAILABLE'],http://www.nytimes.com/1991/04/27/opinion/taiwan-belongs-in-gatt.html,4/27/91,Editorial,4fd1c9568eb7c8105d6fcadf
BUSINESS DIGEST,Business,[],625,"The Economy   Many more banks are effectively bankrupt than regulators had recognized and the program that insures bank depositors is ""nearly insolvent,"" said Charles Bowsher, the Comptroller General. He suggested that a quick way to fix the fund ...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/04/27/business/business-digest-117091.html,4/27/91,Summary,4fd19e248eb7c8105d6b1050
Japan Is Not a Closed Market,Business; Opinion,[u'JAPAN'],191,"To the Editor:   ""Japan's Sleight of Hand in Trade"" (Forum, April 7) advances some dubious arguments and allegations. Japanese manufacturing investments are making a significant contribution to the United States economy. Of 1,433 Japanese-affiliat...",The New York Times,[u'INTERNATIONAL TRADE AND WORLD MARKET'],http://www.nytimes.com/1991/04/28/business/l-japan-is-not-a-closed-market-002091.html,4/28/91,Letter,4fd1c9dc8eb7c8105d6fd806
High Medical Costs Hurt Growing Numbers in U.S.,Health; U.S.,[],3175,"Long a gnawing worry of the poor, medical expenses and health insurance are now a source of mounting anxiety for millions of middle-class Americans -- healthy or sick, insured or not.    For a growing number of people, insurance status has become ...",The New York Times,"[u'SURVEYS AND SERIES', u'HEALTH INSURANCE', u'MEDICINE AND HEALTH', u'RATES']",http://www.nytimes.com/1991/04/28/us/high-medical-costs-hurt-growing-numbers-in-us.html,4/28/91,Series,4fd1a82f8eb7c8105d6c38f5
Business Diary: April 21-26,Business,[],1663,COMPANIES Lockheed's Side Gets a Big Boost From the Air Force...,The New York Times,[u'UNITED STATES ECONOMY'],http://www.nytimes.com/1991/04/28/business/business-diary-april-21-26.html,4/28/91,Summary,4fd1a82f8eb7c8105d6c38fa
BUSINESS DIGEST,Business,[],611,"THE ECONOMY    The Bush Administration will recommend a sharp increase in the supervision of the Government-sponsored companies that help to finance home purchases, higher education and agriculture. Officials say they are concerned that the enterp...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/04/29/business/business-digest-291691.html,4/29/91,Summary,4fd19e258eb7c8105d6b1102
Plea by U.S. On Rate Cut Is Rejected,Business,"[u'GERMANY', u'EUROPE', u'UNITED STATES']",906,"The world's largest industrial nations considered and rejected today a Bush Administration request that Europe, and in particular Germany, lower interest rates. But they agreed to consider the request in the future.   That, in effect, was the gist...",The New York Times,"[u'RECESSION AND DEPRESSION', u'UNITED STATES ECONOMY', u'CREDIT', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1991/04/29/business/plea-by-us-on-rate-cut-is-rejected.html,4/29/91,News,4fd1bc968eb7c8105d6e8732
Orders for Machine Tools Fell in March,Business,[u'UNITED STATES'],477,"New orders for American-made machine tools fell sharply in March, according to a report scheduled to be released on Monday.    The report is yet another sign of the severity of the recession. On Friday, the Government reported that the nation's ec...",Reuters,[u'MACHINE TOOLS AND DIES'],http://www.nytimes.com/1991/04/29/business/orders-for-machine-tools-fell-in-march.html,4/29/91,News,4fd1c9578eb7c8105d6fcb49
Peru Struggles to Digest Free-Market Reforms,Business,[u'PERU'],909,"A year ago, Alberto K. Fujimori, a little-known agronomist, rode a tidal wave of left-wing votes to capture the presidency of Peru, swamping the candidacy of Mario Vargas Llosa, an outspoken admirer of Margaret Thatcher's economic policies.    Now...",The New York Times,[u'ECONOMIC CONDITIONS AND TRENDS'],http://www.nytimes.com/1991/04/30/business/peru-struggles-to-digest-free-market-reforms.html,4/30/91,News,4fd198c48eb7c8105d6a81ba
Big Losses For Ford And G.M.,Business,[],1070,"The nation's two biggest auto makers announced huge first-quarter losses today.    The General Motors Corporation, the world's largest car maker, reported a net loss of $377 million. It would have reported a $1.1 billion loss except for one-time g...",The New York Times,"[u'AUTOMOBILES', u'COMPANY REPORTS']",http://www.nytimes.com/1991/05/01/business/company-news-big-losses-for-ford-and-gm.html,5/1/91,News,4fd1a9f28eb7c8105d6c76b6
Insurance as a Job Benefit Shows Signs of Overwork,Front Page; Health; U.S.,[u'UNITED STATES'],3003,"World War II was only a few months old. The nation was mobilizing. With millions of young men in uniform, civilian workers were in short supply and the War Labor Board, to avoid inflation, put a ceiling on wages.    So the trade unions proposed ""h...",The New York Times,"[u'SURVEYS AND SERIES', u'HEALTH INSURANCE', u'MEDICINE AND HEALTH']",http://www.nytimes.com/1991/05/01/us/insurance-as-a-job-benefit-shows-signs-of-overwork.html,5/1/91,Series,4fd1c4338eb7c8105d6f3fa1
Bush Offers Trade-Pact Concessions,Business,"[u'UNITED STATES', u'MEXICO']",763,"The Bush Administration, facing a critical vote in Congress next month over its authority to negotiate with other countries on trade, will make significant environmental and job-security commitments to accompany a trade pact with Mexico, Administr...",The New York Times,"[u'WATER POLLUTION', u'UNEMPLOYMENT AND JOB MARKET', u'LABOR', u'INTERNATIONAL TRADE AND WORLD MARKET', u'ENVIRONMENT', u'LAW AND LEGISLATION', u'AIR POLLUTION']",http://www.nytimes.com/1991/05/01/business/bush-offers-trade-pact-concessions.html,5/1/91,News,4fd1cfba8eb7c8105d708e54
United Technologies' Bumpy Ride,Business,[],1215,"These should be heady days for the United Technologies Corporation.   Last week, the Air Force chose an engine made by its Pratt & Whitney division to power a new fighter plane. Three weeks ago, the Army tapped the company's Sikorsky division to h...",The New York Times,"[u'AIRLINES AND AIRPLANES', u'AUTOMOBILES', u'DEFENSE CONTRACTS', u'COMPANY AND ORGANIZATION PROFILES', u'JET ENGINES AND JET PROPULSION', u'UNITED STATES ARMAMENT AND DEFENSE']",http://www.nytimes.com/1991/05/01/business/united-technologies-bumpy-ride.html,5/1/91,News,4fd1cfba8eb7c8105d708e51
BUSINESS DIGEST,Business,[],556,"THE ECONOMY    The Fed cut interest rates, noting that the latest data showed the economy to still be quite weak. It cut the discount rate to 5 1/2 percent and the Federal funds rate to 5 3/4 percent.  [ Page A1. ]   Four regulators urged lawmaker...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/05/01/business/business-digest-372791.html,5/1/91,Summary,4fd1a3328eb7c8105d6ba804
Market Place; Fed Move Raises Odds for a Rally,Business,[],766,"THE stock market had a mixed reaction yesterday to the Federal Reserve's third discount rate cut of recent months. Prices rallied at the opening, then traded much lower most of the day, with the Dow Jones industrial average ending the day up 10.89...",The New York Times,"[u'DISCOUNT RATE', u'CREDIT', u'STOCKS AND BONDS']",http://www.nytimes.com/1991/05/01/business/market-place-fed-move-raises-odds-for-a-rally.html,5/1/91,News,4fd1a3328eb7c8105d6ba7fa
Business Digest,Business,[],580,"The Economy    Most of the nation's largest banks cut their prime rates to 8 1/2 percent from 9 percent, reducing borrowing costs for small businesses and consumers.  [ Page A1. ]...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/05/02/business/business-digest-803191.html,5/2/91,Summary,4fd1c9dd8eb7c8105d6fd8c4
BUSINESS DIGEST,Business,[],584,"Companies    HomeFed said it lost $173.9 million in the first quarter, leaving it short of the Government's standards for financial strength. The San Diego banking company said the loss resulted primarily from weakness in real estate in California...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/05/03/business/business-digest-024491.html,5/3/91,Summary,4fd1ab298eb7c8105d6c99b1
"U.S., Japan Reach Pact On Exports",Business,"[u'JAPAN', u'UNITED STATES']",646,"Export financing agencies of the United States and Japan announced the first cooperative arrangements today between the two Governments, a plan in which Japanese money will be used to help finance American exports to Japan and to third world count...",The New York Times,"[u'INTERNATIONAL TRADE AND WORLD MARKET', u'BALANCE OF PAYMENTS AND TRADE', u'THIRD WORLD AND DEVELOPING COUNTRIES']",http://www.nytimes.com/1991/05/03/business/us-japan-reach-pact-on-exports.html,5/3/91,News,4fd1a3318eb7c8105d6ba72a
Czechoslovakia Clings to Arms Sales,World,[u'CZECHOSLOVAKIA'],561,"Soon after becoming President of Czechoslovakia, Vaclav Havel expressed his revulsion at the country's large arms exports. But a year and a half after the Communists were forced from power, his Government is having a hard time weaning its feeble e...",The New York Times,"[u'ARMS SALES ABROAD', u'MILITARY VEHICLES']",http://www.nytimes.com/1991/05/03/world/czechoslovakia-clings-to-arms-sales.html,5/3/91,News,4fd19c068eb7c8105d6ad517
NEWS SUMMARY,New York and Region,[],1149,"International A3-13    The death toll in Bangladesh rose to 40,000, but Prime Minister Khaleda Zia said that at least 100,000 people might have died in the cyclone that hit the country's low-lying, densely populated coastal areas. Page A1...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/05/03/nyregion/news-summary-041491.html,5/3/91,Summary,4fd1c19c8eb7c8105d6f0fec
Changes Set in Dow Industrials Lineup,Business,[],312,"Reflecting the growing economic importance of entertainment, the Walt Disney Company will replace the USX Corporation in the Dow Jones industrial average next week.   Dow Jones & Company said yesterday that Disney was one of three stocks that woul...",Reuters,"[u'STOCKS AND BONDS', u'DOW JONES STOCK AVERAGE']",http://www.nytimes.com/1991/05/03/business/changes-set-in-dow-industrials-lineup.html,5/3/91,News,4fd1a3328eb7c8105d6ba73a
PAPAL ENCYCLICAL URGES CAPITALISM TO SHED INJUSTICES,World; Front Page,[],1535,"In a major encyclical addressing the economic questions raised by the upheaval in Eastern Europe in 1989, Pope John Paul II warned capitalist nations yesterday against letting the collapse of Communism blind them to the need to repair injustices i...",The New York Times,"[u'CAPITALISM', u'REFORM AND REORGANIZATION', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1991/05/03/world/papal-encyclical-urges-capitalism-to-shed-injustices.html,5/3/91,News,4fd19e248eb7c8105d6b10a0
Colleges' Private Gifts Up 10 Percent in '90,Education; U.S.,[],265,"Private gifts to American colleges and universities totaled $9.8 billion in 1990, up 10 percent from the previous year, according to a survey by a private educational group.    The increase in donations from corporations, alumni and other private ...",AP,"[u'FINANCES', u'COLLEGES AND UNIVERSITIES', u'GIFTS']",http://www.nytimes.com/1991/05/04/us/colleges-private-gifts-up-10-percent-in-90.html,5/4/91,News,52b85df038f0d8094087ca9e
Submarine Job Won by Dynamics,Business,"[u'VIRGINIA', u'GROTON (CONN)']",944,"In a political and economic duel between New England and Virginia, the Navy today named Electric Boat of Connecticut to build its next $2 billion attack submarine.    Electric Boat, a General Dynamics Corporation division in Groton, Conn., was awa...",The New York Times,"[u'SHIPBUILDING, CONVERSION AND REPAIR', u'DEFENSE CONTRACTS', u'NAVIES', u'LABOR', u'LAYOFFS (LABOR)', u'UNITED STATES ARMAMENT AND DEFENSE']",http://www.nytimes.com/1991/05/04/business/submarine-job-won-by-dynamics.html,5/4/91,News,4fd1a9178eb7c8105d6c568a
All About/Trucking; A Whole Lot of Shaking Going On,Business,[],1404,"When the trucking industry was deregulated in 1980, thousands of new companies sprang up seeking to take advantage of the new ease of entry and greater freedom to set their own prices. Hundreds of existing companies expanded quickly, adding non-un...",The New York Times,"[u'COMPANY AND ORGANIZATION PROFILES', u'TRUCKS AND TRUCKING', u'INDUSTRY PROFILES', u'REGULATION AND DEREGULATION OF INDUSTRY', u'BANKRUPTCIES']",http://www.nytimes.com/1991/05/05/business/all-about-trucking-a-whole-lot-of-shaking-going-on.html,5/5/91,News,4fd19e178eb7c8105d6b08ce
Business Diary/April 28-May 3,Business,[],1623,COMPANIES  So Many Auto Makers . . . and So Few Sales...,The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/05/05/business/business-diary-april-28-may-3.html,5/5/91,Summary,4fd1c4208eb7c8105d6f37c4
Ideas & Trends; Rome's 100-Year Hunt For a Middle Ground,Week in Review,[],1011,AN aura of secrecy has long surrounded the Vatican. But one of its best-kept secrets has been entirely unintentional. For a century popes have been elaborating a systematic body of social thought that attempts to steer a path between capitalism an...,The New York Times,[u'TERMS NOT AVAILABLE'],http://www.nytimes.com/1991/05/05/weekinreview/ideas-trends-rome-s-100-year-hunt-for-a-middle-ground.html,5/5/91,News,4fd1ab208eb7c8105d6c9301
Easier Money; Who Benefits As the U.S. Cuts Interest Rates to Fight Recession,Week in Review,[],1393,"THE American recession, now nine months old, reached a turning point of sorts last week. Weeks of optimism that it will end soon gave way to doubts, not only among the naturally melancholy but even at the Federal Reserve, which is often the last t...",The New York Times,[u'TERMS NOT AVAILABLE'],http://www.nytimes.com/1991/05/05/weekinreview/easier-money-who-benefits-as-the-us-cuts-interest-rates-to-fight-recession.html,5/5/91,News,4fd1c4208eb7c8105d6f37c5
Israeli Economy Is Keeping Many Jews in U.S.S.R.,World,"[u'ISRAEL', u'UNION OF SOVIET SOCIALIST REPUBLICS (USSR)']",2062,The Israeli Government is openly acknowledging for the first time that tens of thousands of Soviet Jews are postponing or canceling their moves to Israel because of the country's inability to provide jobs for those already here.   In dozens of emo...,The New York Times,"[u'UNEMPLOYMENT AND JOB MARKET', u'FORECASTS', u'IMMIGRATION AND EMIGRATION', u'SOVIET JEWS', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1991/05/05/world/israeli-economy-is-keeping-many-jews-in-ussr.html,5/5/91,News,4fd19bf68eb7c8105d6acc05
The World; Some Lessons From A Failed Assault On a Japan Inc. Fortress,Week in Review,[],1090,"FOR the last two years, T. Boone Pickens, the Texas oilman who hates to be called a corporate raider, has been devoted to a colorful if quixotic effort to breach one of the strongest fortresses in Japanese business, the corporate empire built arou...",The New York Times,[u'TERMS NOT AVAILABLE'],http://www.nytimes.com/1991/05/05/weekinreview/the-world-some-lessons-from-a-failed-assault-on-a-japan-inc-fortress.html,5/5/91,News,4fd1cfae8eb7c8105d70847c
Brazil's Plans For Economy Drawing Fire,Business,[u'BRAZIL'],986,"Without fanfare, the central bank here has quietly placed into circulation Brazil's latest and highest-denomination bank note, the 10,000 cruzeiro bill.   Engraved with Amazon snakes, the new note is worth $34. A year ago, when Fernando Collor de ...",The New York Times,"[u'PRICES', u'CURRENCY', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1991/05/06/business/brazil-s-plans-for-economy-drawing-fire.html,5/6/91,News,4fd1a9ee8eb7c8105d6c73ee
Wilder Cancels at Bridgeport Day Before He Was to Speak,New York and Region,[],713,"The University of Bridgeport in Connecticut, besieged by a yearlong faculty strike and financial problems, held its graduation exercises yesterday -- but its featured speaker and honorary degree recipient stayed home in Virginia.    Gov. L. Dougla...",The New York Times,"[u'STRIKES', u'TEACHERS AND SCHOOL EMPLOYEES']",http://www.nytimes.com/1991/05/06/nyregion/commencements-wilder-cancels-at-bridgeport-day-before-he-was-to-speak.html,5/6/91,News,4fd1a8348eb7c8105d6c3b54
Auctions Expected to Draw Buyers,Business,[],889,"The credit markets face a record volume of Treasury debt issues at the quarterly refunding auctions this week, but analysts expect the sales to attract buyers because of the recent rise in yields.   The markets ended last week in confusion, amid c...",The New York Times,"[u'AUCTIONS', u'CREDIT', u'GOVERNMENT BONDS']",http://www.nytimes.com/1991/05/06/business/credit-markets-auctions-expected-to-draw-buyers.html,5/6/91,News,4fd1a91a8eb7c8105d6c58de
NEWS SUMMARY,New York and Region,[],1141,"INTERNATIONAL A3-9    The safe-haven zone in northern Iraq should be extended to include the city of Dohuk, American military leaders said. Their plan is an extension of the effort to lure Kurds from their mountain refugee camps. Page A1    The Ch...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/05/06/nyregion/news-summary-580391.html,5/6/91,Summary,4fd1a9ee8eb7c8105d6c73f0
Gorbachev Warns Against Chill in Ties,World; Washington,[u'UNION OF SOVIET SOCIALIST REPUBLICS (USSR)'],649,"President Mikhail S. Gorbachev has warned Washington that a new cold war could emerge if the Bush Administration continues to pursue political and economic steps that appear to undermine the Soviet Government, the official press agency Tass report...",The New York Times,"[u'SALES', u'UNITED STATES INTERNATIONAL RELATIONS', u'REFORM AND REORGANIZATION', u'INTERNATIONAL RELATIONS', u'INTERNATIONAL TRADE AND WORLD MARKET', u'CREDIT', u'GRAIN', u'US-INTERNATIONAL RELATIONS-USSR', u'NEWS AND NEWS MEDIA']",http://www.nytimes.com/1991/05/07/world/gorbachev-warns-against-chill-in-ties.html,5/7/91,News,4fd1a3298eb7c8105d6ba054
BUSINESS DIGEST,Business,[],585,"THE A.T.& T.-NCR DEAL    NCR agreed to be acquired by A.T.& T. for $7.4 billion worth of A.T.& T. stock, or $110 a share, after five months of stubborn resistance. A.T.& T. is seeking a solution to its money-losing computer business and a way to e...",The New York Times,[u'NO INDEX TERMS'],http://www.nytimes.com/1991/05/07/business/business-digest-715191.html,5/7/91,Summary,4fd1a3298eb7c8105d6ba055
Bush Is Leaning To Food Credits For the Soviets,World; Front Page; Washington,[u'UNION OF SOVIET SOCIALIST REPUBLICS (USSR)'],1164,"With the United States and the Soviet Union seeming to move toward another summit meeting, President Bush hailed the accomplishments of President Mikhail S. Gorbachev today and indicated that he was inclined to find a way to satisfy the Soviet lea...",The New York Times,"[u'UNITED STATES INTERNATIONAL RELATIONS', u'ECONOMIC CONDITIONS AND TRENDS', u'FOREIGN AID', u'US-INTERNATIONAL RELATIONS-USSR']",http://www.nytimes.com/1991/05/09/world/bush-is-leaning-to-food-credits-for-the-soviets.html,5/9/91,News,4fd1a9e98eb7c8105d6c6fa7
Brazil's Economy Chief Out; Envoy to U.S. Gets the Post,Business,[u'BRAZIL'],741,"Pressed by a deep recession, stubborn inflation and restive foreign creditors, President Fernando Collor de Mello today replaced Zelia Cardoso de Mello as Economy Minister, traditionally Brazil's second most powerful Government post, with Brazil's...",The New York Times,"[u'SUSPENSIONS, DISMISSALS AND RESIGNATIONS', u'APPOINTMENTS AND EXECUTIVE CHANGES', u'ECONOMIC CONDITIONS AND TRENDS']",http://www.nytimes.com/1991/05/10/business/brazil-s-economy-chief-out-envoy-to-us-gets-the-post.html,5/10/91,News,4fd1a91b8eb7c8105d6c59f1
Drug Makers Face Pressure To Restrain Price Increases,Health; New York and Region,[],1550,"A new Federal law requiring drug makers to cut their prices to Medicaid programs has touched off efforts by virtually every other major purchaser to control the costs of prescription drugs.    Taken together, these efforts represent the most serio...",The New York Times,"[u'REBATES', u'MEDICAID (TITLE XIX OF FED MEDICARE LEGISLATION)', u'PRICES', u'DRUGS (PHARMACEUTICALS)', u'LAW AND LEGISLATION', u'MEDICINE AND HEALTH']",http://www.nytimes.com/1991/05/11/nyregion/drug-makers-face-pressure-to-restrain-price-increases.html,5/11/91,News,4fd1a82f8eb7c8105d6c385e
